1_star,2_star,3_star,4_star,5_star,book_id,review_url
37061,89891,200521,218470,209634,18710190-allegiant,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0007524277&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
4790,12771,47244,64907,78013,3478,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0446676071&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3282,4592,18636,40068,53800,179064,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1582349908&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
81,112,194,183,226,18710853-sex-in-the-title,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=B00G2JM0D8&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
969,1845,5535,11393,17814,7805,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0141185260&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
4,2,19,60,146,41074185-a-conceptual-circus,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1541337182&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1507,4005,16261,31916,36215,77163,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=068484477X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
665,2524,14574,19307,21009,32979,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1557091552&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
11129,13889,54760,116619,152971,17851885-i-am-malala,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0316322407&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
15986,24736,88241,197954,274001,36381037-cinder,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3543,8896,30849,46503,53431,53496,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0060739495&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
7245,19522,64206,99514,107649,7747374-i-am-number-four,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0061969559&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
319,633,3471,9445,20065,304079,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0062509594&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
5316,19097,76929,141082,193615,6752378-city-of-fallen-angels,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1442403543&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
14989,19788,57259,99797,149091,6936382-anna-and-the-french-kiss,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0525423273&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
18,47,112,212,212,13598218-the-invention-of-religion,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=9780976792390&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
0,1,68,286,225,38495676-notice-me,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1984257676&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
569,1476,7334,15313,22727,229123,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0310241634&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3,1,24,86,115,7510368-the-cadaver-factory,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1413742785&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2808,6798,23184,39309,35387,27003,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0142001805&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
690,1544,4851,9320,14455,88077,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0679772871&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
4630,11512,31251,38250,24227,7603,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=081297106X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
545,2207,11146,18984,22500,2743,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1558745157&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2605,3423,12335,24258,32069,321552,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0451171357&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
99,161,668,1775,4841,458450,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0452155614&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
7599,23540,114640,211579,150035,5886881-dark-places,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0307341569&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
4214,9286,28907,63768,67254,6690798-the-passage,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0345504968&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1867,3403,10476,12440,9246,816870,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0440442508&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
23,37,135,190,140,13579274-some-are-sicker-than-others,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0615624502&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
826,3047,18027,40145,34234,315425,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1594201455&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
34,57,111,84,127,6507691-the-manufactured-identity,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1606965506&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1366,3856,13854,21344,14851,41193,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1400033837&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1651,4740,16095,27018,24610,298275,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0811201880&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
816,3100,18000,49675,71259,9532,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0765342405&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
831,2164,9519,22500,30380,10235,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0812973011&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1358,4391,18700,29998,24590,29999,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0752865331&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3438,5369,19533,45087,79308,59960,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=156389341X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
21837,32194,103919,198540,223093,4137,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0349113912&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
314,1432,8210,18693,16873,59924,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0060512741&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
499,1455,7069,13626,15743,152519,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0486419312&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
288,851,5496,15977,26270,21484,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0316952664&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3346,6033,22663,55859,114048,12000020-aristotle-and-dante-discover-the-secrets-of-the-universe,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1442408928&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
26,10,23,57,104,20388847-the-book-of-occult,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=193938365X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
811,3536,15225,25164,24619,40493,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0553381660&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1376,5192,23985,32733,31865,77270,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0812504690&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3021,5407,20051,28286,35423,232576,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0440416795&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
939,1233,4558,9708,12107,568236,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0345349571&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
275,1002,4172,6774,7526,34760,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=034546639X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
162,303,1436,4017,8010,11339,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0292760280&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
456,1429,5950,9525,8929,385228,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
335,1127,5687,13661,16182,11987,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1266,2774,7943,14227,15602,2595138-the-gargoyle,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0385524943&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
0,2,100,285,245,36954958-crossroads-and-the-dominion-of-four,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1504391616&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
499,698,3163,8699,12319,11472,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0312243359&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
26,20,44,698,715,42849823-brownout---666,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=B07GGYBJY1&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1156,1361,5999,16180,19465,6117055-the-greatest-show-on-earth,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=059306173X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
700,1456,4472,8177,7371,50275,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0747549923&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2500,5424,27144,104664,195331,68428,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=076531178X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
409,2010,12370,27292,27539,24830,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=000712774X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
124,164,761,3411,28705,24812,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0740748475&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
782,1335,6381,21520,33018,348225,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0060987510&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
274,1017,4190,6806,5375,160251,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1375,4779,18057,32039,44778,59219,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0375507779&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
44,88,568,1371,4176,397,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0395883970&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3,6,19,23,112,28051004-the-invisible-game,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1517457017&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1155,3236,10786,14248,8633,9912,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=067978148X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
353,939,4190,8713,9156,43255,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0552152161&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
7,4,12,25,164,22842304-kerri-s-war,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
338,1303,7314,15148,16216,82192,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0060548258&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1227,3962,13548,21994,15791,43944,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1400096278&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1154,3332,11563,17290,16361,4921,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0140621334&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
76520,152139,498325,850298,841919,170448,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0451526341&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
517,1446,6476,15067,17223,10890,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0385496095&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
8,27,43,347,361,28009303-dodging-satan,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=B0187OW2OM&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
13851,20007,64552,143096,254070,7896527-throne-of-glass,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
115,138,193,240,293,19468216-plague-of-angels,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=9780982926956&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1884,4656,17127,23856,46887,824204,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0448405202&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3256,7461,23273,38291,35379,33512,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0312199430&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
500,1206,6548,14431,21409,95819,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0805005013&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
4299,8994,32844,77143,86388,693208,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0316013684&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
509,1938,12467,21294,30412,272895,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0965476022&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
778,2436,11212,18939,21138,1715,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=014044789X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
7,16,56,88,154,29090898-resonance,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=9780995031203&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
4,4,9,10,44,18251020-life-song,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0987434853&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3366,4218,15292,41306,70999,5544,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0393316041&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2330,7012,28717,42331,45364,126232,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1400064562&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
